Brand Slug,Vehicle Name,Vehicle Description,Model Slug,Electric,Model Name,Average Rating,Id,Brand Name,Vehicle Image,Category Slug,BrandId,Category Name,CategoryId,Vehicle Price,Variant Name,Fuel Type,Power,Torque,Fuel Tank Capacity,Gross Vehicle Weight,No Of Seats,core_vehicle_info,llm_ready_vehicle_description,End Point
khalsa,Khalsa Grand L5,"The Khalsa Grand L5 is a durable electric passenger vehicle with a strong SS/iron body, 1000W CY Gold Premium motor, and 90-110 km range per charge at 25 km/hr. It features a 48V controller, CBS braking, GPS tracking, digital meter, LED indicators, and heavy-duty shock absorbers for safety and convenience. Powered by a Li-ion battery (3-year warranty) with a 15 amp Axiom charger, it charges in 4-4.5 hours. With 4+1 seating, foam Dunlop seats, anti-rust powder-coated paint, and rain curtains, it ensures comfort and reliability. The motor and controller come with a 6-month warranty for long-term performance.",grand-l5,Yes,Grand L5,NA,3228,Khalsa,https://images.91trucks.com/auto-rickshaws/models/242/3228/khalsa-grand-l5-1100726577.webp,auto-rickshaws,242,Auto Rickshaws,9,₹1.65 Lakh,4-Seater/Electric,Electric,1 kW,NA,NA,NA,D+4,Auto Rickshaws Khalsa Grand L5 4-Seater/Electric,khalsa grand l durable electric passenger vehicle strong ssiron body w cy gold premium motor km range charge kmhr feature v controller cbs brake gps track digital meter lead indicator heavyduty shock absorber safety convenience power liion battery year warranty amp axiom charger charge hour seat foam dunlop seat antirust powdercoate paint rain curtain ensure comfort reliability motor controller come month warranty longterm performance,https://www.91trucks.com/auto-rickshaws/khalsa/grand-l5
khalsa,Khalsa Super DLX,"The Khalsa Super DLX is a durable electric passenger vehicle with a 1100W CY Gold Premium motor, 100-120 km range per charge, and 25 km/hr top speed. It features a strong SS/Iron body, CBS braking, GPS tracking, digital meter, LED indicators, and heavy-duty shock absorbers for safety. Powered by an EASTMAN/SURYA/LIVGUARD/HIFLOW battery, it charges in 4-4.5 hours. With 4+1 seating, foam Dunlop seats, anti-rust powder-coated paint, and rain curtains, it ensures comfort and reliability. The motor and controller have a 1-year warranty for long-term performance.",super-dlx,Yes,Super DLX,NA,3231,Khalsa,https://images.91trucks.com/auto-rickshaws/models/242/3231/khalsa-super-dlx-1801818660.webp,auto-rickshaws,242,Auto Rickshaws,9,₹1.55 Lakh,4-Seater/Electric,Electric,1 kW,NA,NA,NA,D+4,Auto Rickshaws Khalsa Super DLX 4-Seater/Electric,khalsa super dlx durable electric passenger vehicle w cy gold premium motor km range charge kmhr speed feature strong ssiron body cbs brake gps track digital meter lead indicator heavyduty shock absorber safety power eastmansuryalivguardhiflow battery charge hour seat foam dunlop seat antirust powdercoate paint rain curtain ensure comfort reliability motor controller year warranty longterm performance,https://www.91trucks.com/auto-rickshaws/khalsa/super-dlx
khalsa,Khalsa Regular SS,"The Khalsa Regular SS is a durable and efficient electric e-rickshaw designed for urban commuting. Powered by a 1 hp CY Gold Premium motor and a 200Ah battery, it offers a 100 km range per charge with a top speed of 23 km/h. Built with a strong chassis and fully built cabin, it features drum brakes, heavy-duty suspension, and 3.75-12 tyres for stability and comfort. With a 650 kg GVW, seating for driver + 4 passengers, and a 4-hour charging time, it is an ideal eco-friendly solution for last-mile passenger transport.",regular-ss,Yes,Regular SS,NA,3234,Khalsa,https://images.91trucks.com/auto-rickshaws/models/242/3234/khalsa-regular-ss-318293764.webp,auto-rickshaws,242,Auto Rickshaws,9,₹1.50 Lakh,4-Seater/Electric,Electric,1 HP,NA,NA,NA,D+4,Auto Rickshaws Khalsa Regular SS 4-Seater/Electric,khalsa regular ss durable efficient electric erickshaw design urban commuting power hp cy gold premium motor ah battery offer km range charge speed kmh build strong chassis fully build cabin feature drum brake heavyduty suspension tyre stability comfort kg gvw seating driver passenger hour charge time ideal ecofriendly solution lastmile passenger transport,https://www.91trucks.com/auto-rickshaws/khalsa/regular-ss
khalsa,Khalsa Plus MS,"The Khalsa Plus MS is a durable e-rickshaw with a 1 hp CY Gold Premium motor, 100 km range, and 23 km/h top speed. It features heavy-duty suspension, drum brakes, and a sturdy chassis for smooth urban rides. With a 120Ah battery (4-hour charge time) and seating for 4+1, it’s an eco-friendly, cost-effective transport solution.",plus-ms,Yes,Plus MS,NA,3235,Khalsa,https://images.91trucks.com/auto-rickshaws/models/242/3235/khalsa-plus-ms-2014193225.webp,auto-rickshaws,242,Auto Rickshaws,9,₹1.40 Lakh,4-Seater/Electric,Electric,1 HP,NA,NA,NA,D+4,Auto Rickshaws Khalsa Plus MS 4-Seater/Electric,khalsa plus ms durable erickshaw hp cy gold premium motor km range kmh speed feature heavyduty suspension drum brake sturdy chassis smooth urban ride ah battery hour charge time seating ecofriendly costeffective transport solution,https://www.91trucks.com/auto-rickshaws/khalsa/plus-ms
khalsa,Khalsa Regular MS,"The Khalsa Regular MS is a practical and eco-friendly electric rickshaw designed for urban commuting. It features a 1 hp CY Gold Premium motor, offering a top speed of 23 km/h and a range of up to 100 km per charge. Built with a sturdy chassis and fully enclosed cabin, it ensures passenger safety and comfort. With a 120Ah battery (4-hour charge time), drum brakes, and heavy-duty suspension, the Khalsa Regular MS provides efficient, low-maintenance transport for city roads.",regular-ms,Yes,Regular MS,NA,3236,Khalsa,https://images.91trucks.com/auto-rickshaws/models/242/3236/khalsa-regular-ms-1354526629.webp,auto-rickshaws,242,Auto Rickshaws,9,₹1.60 Lakh,4-Seater/Electric,Electric,1 HP,NA,NA,NA,D+4,Auto Rickshaws Khalsa Regular MS 4-Seater/Electric,khalsa regular ms practical ecofriendly electric rickshaw design urban commute feature hp cy gold premium motor offer speed kmh range km charge build sturdy chassis fully enclose cabin ensure passenger safety comfort ah battery hour charge time drum brake heavyduty suspension khalsa regular ms provide efficient lowmaintenance transport city road,https://www.91trucks.com/auto-rickshaws/khalsa/regular-ms
zero21,Zero21 Smart Mule,"The Zero21 Smart Mule is a versatile electric three-wheeler designed for urban cargo transport, offering an eco-friendly and cost-effective mobility solution. Powered by a 2 kW BLDC motor, it delivers 23 Nm peak torque and a top speed of 25 km/h, making it ideal for short-distance logistics. It features a LiFePO4 battery with a range of up to 80 km per charge and a quick 3-4 hour charging time, ensuring efficient operations. With a payload capacity of 350 kg and a GVW of 750 kg, it is well-suited for carrying goods like milk, cement, LPG cylinders, and ice cream. The independent differential transmission and ground clearance of 205 mm provide stability on urban roads, while its compact 2280×1000×1790 mm dimensions make it easy to maneuver in congested areas. Designed for reliability and adaptability, the Smart Mule is a practical choice for urban logistics and commercial use.",smart-mule,Yes,Smart Mule,NA,3063,Zero21,https://images.91trucks.com/auto-rickshaws/models/244/3063/zero21-smart-mule-1196924384.png,auto-rickshaws,244,Auto Rickshaws,9,₹3.15 Lakh,Chalo Cargo Electric/Loader,Electric,2 kW,23 Nm,NA,750 Kg,NA,Auto Rickshaws Zero21 Smart Mule Chalo Cargo Electric/Loader,zero smart mule versatile electric threewheeler design urban cargo transport offer ecofriendly costeffective mobility solution power kw bldc motor deliver nm peak torque speed kmh make ideal shortdistance logistic feature lifepo battery range km charge quick hour charge time ensure efficient operation payload capacity kg gvw kg wellsuite carry good like milk cement lpg cylinder ice cream independent differential transmission ground clearance mm provide stability urban road compact mm dimension easy maneuver congested area design reliability adaptability smart mule practical choice urban logistic commercial use,https://www.91trucks.com/auto-rickshaws/zero21/smart-mule
zero21,Zero21 Teer,"The Zero21 Teer is an electric three-wheeler designed for eco-friendly and cost-effective transportation. It features a 3+1 seating capacity and offers a top speed of 55 km/h with an impressive range of up to 110 km per charge. Powered by a PMSM motor with a peak power of 8500W and torque of 22 Nm, it ensures efficient performance. The vehicle is equipped with a 200Ah LiFePO4 battery, which takes 3–4 hours to charge. With a payload capacity of 380 kg and an independent differential transmission, the Teer is built for urban mobility. It also boasts compact dimensions (2860 x 1395 x 1760 mm) and 200 mm ground clearance for enhanced maneuverability.",teer,Yes,Teer,NA,3058,Zero21,https://images.91trucks.com/auto-rickshaws/models/244/3058/zero21-teer-956888513.png,auto-rickshaws,244,Auto Rickshaws,9,₹3.49 Lakh,3-Seater/Electric,Electric,8.5 kW,72 Nm,NA,680 Kg,3+1,Auto Rickshaws Zero21 Teer 3-Seater/Electric,zero teer electric threewheeler design ecofriendly costeffective transportation feature seating capacity offer speed kmh impressive range km charge power pmsm motor peak power w torque nm ensure efficient performance vehicle equip ah lifepo battery take hour charge payload capacity kg independent differential transmission teer build urban mobility boast compact dimension x x mm mm ground clearance enhanced maneuverability,https://www.91trucks.com/auto-rickshaws/zero21/teer
zero21,Zero21 Smart Mule Passenger,"The Zero21 Smart Mule Passenger is an electric three-wheeler designed for efficient urban transportation. It is powered by a BLDC motor delivering a maximum torque of 23 Nm and a top speed of 25 km/h. The vehicle is equipped with a 100Ah LiFePO4 battery, offering a range of approximately 80 km per charge, with a charging time of 3-4 hours. It has a gross vehicle weight (GVW) of 758 kg and a payload capacity of 350 kg, accommodating driver plus four passengers. The dimensions include a length of 2820 mm, width of 1000 mm, height of 1760 mm, and a wheelbase of 1930 mm, with a ground clearance of 220 mm. The suspension system features coil springs on both front and rear, and it rides on 4.50-10 tyres.",smart-mule-passenger,Yes,Smart Mule Passenger,NA,3059,Zero21,https://images.91trucks.com/auto-rickshaws/models/244/3059/zero21-smart-mule-passenger-361405941.png,auto-rickshaws,244,Auto Rickshaws,9,₹2.83 Lakh,4-Seater/Electric,Electric,2HP,23 Nm,NA,758 Kg,D+4,Auto Rickshaws Zero21 Smart Mule Passenger 4-Seater/Electric,zero smart mule passenger electric threewheeler design efficient urban transportation power bldc motor deliver maximum torque nm speed kmh vehicle equip ah lifepo battery offer range approximately km charge charge time hour gross vehicle weight gvw kg payload capacity kg accommodate driver plus passenger dimension include length mm width mm height mm wheelbase mm ground clearance mm suspension system feature coil spring rear ride tyre,https://www.91trucks.com/auto-rickshaws/zero21/smart-mule-passenger
sodyco,Sodyco  Blaze,"An electric three-wheeler designed for effective urban freight movement is the Sodyco Blaze. With a 48V brushless DC motor providing 1 horsepower and a range of up to 100 kilometers on a single charge, it runs With a Gross Vehicle Weight (GVW) of 2,100 kg and a payload capacity of 1,500 kg, the vehicle supports Comprising proportions of 1,700 mm in length, 1,200 mm in breadth, 450 mm in height, and a wheelbase of 2,170 mm, the Blaze is little yet capable. It has a 43 mm hydraulic front suspension and rear leaf springs, drum brakes, and an automatic gearbox. A battery needs eight to nine hours to fully charge.",blaze,Yes,Blaze,NA,3062,Sodyco ,https://images.91trucks.com/auto-rickshaws/models/245/3062/sodyco-blaze-1251456518.png,auto-rickshaws,245,Auto Rickshaws,9,₹1.48 Lakh,Electric/Loader,Electric,NA,NA,NA,2100 Kg,NA,Auto Rickshaws Sodyco  Blaze Electric/Loader,electric threewheeler design effective urban freight movement sodyco blaze v brushless dc motor provide horsepower range kilometer single charge run gross vehicle weight gvw kg payload capacity kg vehicle support comprise proportion mm length mm breadth mm height wheelbase mm blaze little capable mm hydraulic suspension rear leaf spring drum brake automatic gearbox battery need hour fully charge,https://www.91trucks.com/auto-rickshaws/sodyco/blaze
sodyco,Sodyco  Beyond,"The SODYCO Beyond is an electric rickshaw (E-Rickshaw) designed to provide sustainable and efficient urban transportation. As a leading manufacturer, SODYCO focuses on delivering eco-friendly mobility solutions that cater to the evolving needs of modern cities.",beyond,Yes,Beyond,NA,3064,Sodyco ,https://images.91trucks.com/auto-rickshaws/models/245/3064/sodyco-beyond-422153950.webp,auto-rickshaws,245,Auto Rickshaws,9,₹1.20 Lakh,4 Seater/Electric,Electric,0.7 kW,NA,NA,400 Kg,NA,Auto Rickshaws Sodyco  Beyond 4 Seater/Electric,sodyco electric rickshaw erickshaw design provide sustainable efficient urban transportation lead manufacturer sodyco focus deliver ecofriendly mobility solution cater evolve need modern city,https://www.91trucks.com/auto-rickshaws/sodyco/beyond
sodyco,Sodyco  Comet,"The Sodyco Comet is a sustainable and cost-effective electric rickshaw designed for efficient urban transportation. With its zero-emission operation, low maintenance costs, and quiet performance, it provides an eco-friendly alternative to traditional fuel-powered rickshaws. The Comet is built with a durable chassis, ensuring stability and safety while accommodating standard passenger loads. Its electric motor delivers smooth acceleration, making it ideal for city commutes. While it requires access to charging infrastructure and has a higher initial investment, its long-term savings and environmental benefits make it a practical choice for last-mile connectivity.",comet,Yes,Comet,NA,3090,Sodyco ,https://images.91trucks.com/auto-rickshaws/models/245/3090/sodyco-comet-1462885303.jpg,auto-rickshaws,245,Auto Rickshaws,9,₹1.35 Lakh,4 Seater/Electric,Electric,1 HP,NA,NA,500 Kg,NA,Auto Rickshaws Sodyco  Comet 4 Seater/Electric,sodyco comet sustainable costeffective electric rickshaw design efficient urban transportation zeroemission operation low maintenance cost quiet performance provide ecofriendly alternative traditional fuelpowered rickshaw comet build durable chassis ensure stability safety accommodate standard passenger load electric motor deliver smooth acceleration make ideal city commute require access charge infrastructure high initial investment longterm saving environmental benefit practical choice lastmile connectivity,https://www.91trucks.com/auto-rickshaws/sodyco/comet
sodyco,Sodyco  RapidX,"The Sodyco RapidX is an electric rickshaw designed to offer eco-friendly urban transportation. It features a robust electric powertrain, advanced lithium-ion battery technology, and a reinforced chassis to ensure safety and stability. The vehicle also prioritizes driver comfort with ergonomic seating and a digital odometer for real-time performance monitoring.",rapidx,Yes,RapidX,NA,3082,Sodyco ,https://images.91trucks.com/auto-rickshaws/models/245/3082/sodyco-rapidx-1767445325.jpg,auto-rickshaws,245,Auto Rickshaws,9,"₹91,200.00 ", 4 Seater/Electric,Electric,NA,NA,NA,NA,NA,Auto Rickshaws Sodyco  RapidX  4 Seater/Electric,sodyco rapidx electric rickshaw design offer ecofriendly urban transportation feature robust electric powertrain advanced lithiumion battery technology reinforce chassis ensure safety stability vehicle prioritize driver comfort ergonomic seating digital odometer realtime performance monitor,https://www.91trucks.com/auto-rickshaws/sodyco/rapidx
